file,algo,level,target,n,seed_idx,interaction_edges,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions,n_rotation_gates,mean_abs_angle,std_angle,sum_sin_sq_half,mean_angle_squared,angle_position_weighted,n_qubits,device,status,pre_routing_depth,pre_routing_2q,bare_routed_2q,bare_routed_depth,bare_n_active,mirror_routed_2q,mirror_routed_depth,mirror_n_active,mirror_over_bare_2q,err
vqe_real_amp_indep_none_15_s9.qasm,vqe_real_amp,indep,none,15,9,"[[0, 2], [0, 3], [0, 11], [1, 12], [2, 11], [3, 10], [4, 5], [4, 8], [4, 14], [5, 6], [5, 12], [6, 8], [6, 11], [7, 8], [7, 12], [7, 13], [7, 14], [8, 11], [8, 13], [9, 10], [9, 14], [10, 13]]",15.0,28.0,126.0,66.0,0.2095238095238095,0.3484848484848485,0.5238095238095238,0.25,0.4928571428571429,0.4434160506626961,2.4504659720182427,6.593171620403352,0.0672538311137681,8.146942433643563,9.869930769007288,56.933333333333344,4.03135784832643,1.330248151988083,2.4504659720182427,0.0,3.0,3.0,4.067232081921769,0.2095238095238095,5.0,0.18,1.0,5.0,0.8622222222222223,0.1043256997455452,3.0,8.0,0.6920129648318738,2.0,1.8666666666666667,0.4434160506626961,0.3214285714285714,1.0,60.0,3.332521383043145,1.982501503218999,24.539618854968385,15.036010978705397,74.12682185185568,15,FakeBrisbane,routed,27.0,66.0,231.0,359.0,15.0,468.0,702.0,15.0,2.0259740259740258,
vqe_real_amp_indep_none_3_s0.qasm,vqe_real_amp,indep,none,3,0,"[[0, 1], [0, 2], [1, 2]]",3.0,14.0,21.0,9.0,1.0,1.0,0.4285714285714285,0.25,0.7857142857142857,3.0,0.6931471805599453,3.0,1.0,0.6666666666666666,1.0986122886681098,6.0,-0.0,9.0,0.6931471805599453,0.0,3.0,3.0,2.210997623238176,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.6829081047004717,2.0,4.666666666666667,3.0,0.2142857142857142,1.0,12.0,3.311080102442906,2.12937629668865,4.564418304258576,15.497494857692796,18.263256558964933,3,FakeBrisbane,routed,13.0,9.0,21.0,82.0,3.0,42.0,151.0,3.0,2.0,
vqe_real_amp_indep_none_4_s0.qasm,vqe_real_amp,indep,none,4,0,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3]]",4.0,20.0,34.0,18.0,1.0,0.8333333333333334,0.5294117647058824,0.2333333333333333,0.7,3.999999999999997,1.0986122886681096,4.0,0.9999999999999992,0.7500000000000002,2.77258872223978,11.999999999999991,8.881784197001248e-16,12.0,1.0986122886681096,0.0,3.0,3.0,3.099604568462055,1.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,6.0,0.6914160776171183,2.0,5.0,3.999999999999997,0.2,1.0,16.0,3.188715798148812,2.159086576002553,5.601705549751692,14.829563284038244,24.59045178677805,4,FakeBrisbane,routed,19.0,18.0,42.0,141.0,4.0,81.0,279.0,4.0,1.9285714285714288,
vqe_real_amp_indep_none_5_s0.qasm,vqe_real_amp,indep,none,5,0,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2], [1, 4], [2, 4], [3, 4]]",5.0,20.0,44.0,24.0,0.8,0.625,0.5454545454545454,0.3,0.73,2.0,1.3334730391185028,5.0,0.3999999999999999,1.1500000000000004,3.688879454113935,18.79999999999999,0.5450311338010304,6.0,1.3334730391185028,0.0,3.0,3.0,3.4374302964068835,0.8,2.0,0.8666666666666666,1.0,4.0,0.5599999999999999,-0.5483870967741935,5.0,6.0,0.6890092384766586,2.0,4.0,2.0,0.15,1.0,20.0,3.2192017280503373,2.0198543499911,8.354297331648551,14.443071361060245,26.61708823619566,5,FakeBrisbane,routed,19.0,24.0,60.0,174.0,5.0,144.0,369.0,5.0,2.4,
vqe_real_amp_indep_none_5_s1.qasm,vqe_real_amp,indep,none,5,1,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]",5.0,20.0,44.0,24.0,0.8,0.625,0.5454545454545454,0.3,0.73,3.0,1.3547104187179273,5.0,0.6,1.0666666666666669,3.80666248977032,16.799999999999997,0.6129907485191889,8.999999999999998,1.3547104187179273,0.0,3.0,3.0,3.362435046281103,0.8,2.0,0.6666666666666666,1.0,4.0,0.1599999999999999,-0.3333333333333333,4.0,5.9375,0.6890092384766586,2.0,4.0,3.0,0.2,1.0,20.0,3.9346894008539857,1.813363601386035,9.081853762298769,18.770068232024432,33.808187769322245,5,FakeBrisbane,routed,19.0,24.0,69.0,214.0,5.0,138.0,409.0,5.0,2.0,
vqe_real_amp_indep_none_6_s0.qasm,vqe_real_amp,indep,none,6,0,"[[0, 1], [0, 3], [0, 4], [0, 5], [1, 2], [1, 4], [3, 4], [3, 5], [4, 5]]",6.0,21.0,51.0,27.0,0.6,0.5925925925925926,0.5294117647058824,0.2857142857142857,0.6666666666666666,0.7639320225002093,1.4819730709153809,5.236067977499788,0.1458980337503153,2.2833333333333354,3.6888794541139354,24.0,1.1500823467418144,2.2917960675006337,1.481973070915381,0.0,3.0,3.0,3.52166884238542,0.6,3.0,0.611111111111111,1.0,4.0,1.0,0.0,5.0,6.055555555555555,0.6914160776171183,2.0,3.5,0.7639320225002093,0.238095238095238,1.0,24.0,3.067622344108553,2.0201705202823006,10.047195519943616,13.49139577709171,28.993163622560047,6,FakeBrisbane,routed,20.0,27.0,57.0,169.0,6.0,114.0,328.0,6.0,2.0,
vqe_real_amp_indep_none_6_s1.qasm,vqe_real_amp,indep,none,6,1,"[[0, 1], [0, 2], [0, 4], [0, 5], [1, 3], [2, 3], [2, 4], [3, 5], [4, 5]]",6.0,24.0,51.0,27.0,0.6,0.7037037037037037,0.5294117647058824,0.225,0.5833333333333334,1.7856802566224654,1.5378040320003594,5.675130870566646,0.3146500578310311,1.623188405797101,4.234106504597261,19.999999999999982,1.3175752299967498,5.357040769867398,1.5378040320003596,0.0,3.0,3.0,3.3105555949593746,0.6,2.0,0.2777777777777777,1.0,4.0,0.3333333333333333,-0.3846153846153849,2.0,7.055555555555555,0.6914160776171183,2.0,4.0,1.7856802566224654,0.2083333333333333,1.0,24.0,3.0814943116026874,1.701556412211102,13.347235007793616,12.390901416376437,30.66025898323415,6,FakeBrisbane,routed,23.0,27.0,90.0,235.0,6.0,183.0,482.0,6.0,2.033333333333333,
vqe_real_amp_indep_none_6_s10.qasm,vqe_real_amp,indep,none,6,10,"[[0, 1], [0, 3], [0, 4], [1, 3], [1, 4], [1, 5], [2, 3], [2, 5], [3, 4]]",6.0,23.0,51.0,27.0,0.6,0.6666666666666666,0.5294117647058824,0.2434782608695652,0.6086956521739131,1.267949192431123,1.5124370871023558,5.414213562373098,0.2341889875277416,1.8214285714285712,4.02535169073515,22.00000000000001,1.2414743953027378,3.8038475772933698,1.5124370871023558,0.0,3.0,3.0,3.432228904174954,0.6,2.0,0.5,1.0,4.0,0.6666666666666666,-0.0800000000000001,4.0,7.0,0.6914160776171183,2.0,3.8333333333333335,1.267949192431123,0.1739130434782608,1.0,24.0,3.577266475638053,1.9817743844178448,9.745992430664804,16.724265148458624,33.59087406314445,6,FakeBrisbane,routed,22.0,27.0,75.0,189.0,6.0,150.0,361.0,6.0,2.0,
vqe_real_amp_indep_none_6_s11.qasm,vqe_real_amp,indep,none,6,11,"[[0, 1], [0, 4], [0, 5], [1, 3], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4]]",6.0,23.0,51.0,27.0,0.6,0.6666666666666666,0.5294117647058824,0.2434782608695652,0.6086956521739131,2.0,1.553019134703412,5.0,0.3999999999999999,1.5666666666666669,4.31748811353631,17.999999999999986,1.3632205381059066,5.999999999999997,1.553019134703412,0.0,3.0,3.0,3.260957415579798,0.6,2.0,0.3333333333333333,1.0,3.0,0.0,0.0,2.0,6.888888888888889,0.6914160776171183,2.0,3.8333333333333335,2.0,0.217391304347826,1.0,24.0,3.3445922295579087,1.6697672224594498,13.660677513339198,13.974419759219089,33.471220180665405,6,FakeBrisbane,routed,22.0,27.0,99.0,215.0,6.0,222.0,527.0,6.0,2.242424242424242,
vqe_real_amp_indep_none_6_s12.qasm,vqe_real_amp,indep,none,6,12,"[[0, 1], [0, 2], [0, 4], [0, 5], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5]]",6.0,24.0,51.0,27.0,0.6,0.7037037037037037,0.5294117647058824,0.225,0.5833333333333334,0.8929036232745231,1.4704265336056002,5.36864937188724,0.1663181112087864,2.1791666666666654,3.688879454113937,26.0,1.1154427348124707,2.6787108698235644,1.4704265336056,0.0,3.0,3.0,3.537648411969956,0.6,3.0,0.6388888888888888,1.0,4.0,1.3333333333333333,-0.3846153846153864,5.0,6.944444444444445,0.6914160776171183,2.0,4.0,0.8929036232745231,0.3333333333333333,1.0,24.0,3.092105447452725,1.894015345310443,10.67673407817158,13.148410226438251,32.99136689095691,6,FakeBrisbane,routed,23.0,27.0,75.0,223.0,6.0,147.0,453.0,6.0,1.96,
vqe_real_amp_indep_none_6_s13.qasm,vqe_real_amp,indep,none,6,13,"[[0, 1], [0, 2], [0, 3], [0, 5], [1, 3], [1, 5], [2, 3], [2, 4], [2, 5]]",6.0,20.0,51.0,27.0,0.6,0.5555555555555556,0.5294117647058824,0.3099999999999999,0.7,0.9138698023485065,1.4891119898805778,5.51413692933529,0.1657321561034702,2.088888888888888,3.806662489770319,23.999999999999996,1.171499103637405,2.7416094070455106,1.4891119898805778,0.0,3.0,3.0,3.46570753294338,0.6,3.0,0.5,1.0,4.0,1.0,-0.4000000000000011,4.0,6.0,0.6914160776171183,2.0,3.333333333333333,0.9138698023485065,0.3,1.0,24.0,3.156219303104219,2.011539039961173,9.701061698343716,14.008009598575596,28.481702657317,6,FakeBrisbane,routed,19.0,27.0,72.0,195.0,6.0,144.0,394.0,6.0,2.0,
vqe_real_amp_indep_none_6_s14.qasm,vqe_real_amp,indep,none,6,14,"[[0, 1], [0, 3], [0, 4], [0, 5], [1, 4], [2, 4], [2, 5], [3, 5], [4, 5]]",6.0,18.0,51.0,27.0,0.6,0.4814814814814814,0.5294117647058824,0.3666666666666667,0.7777777777777778,1.6972243622680048,1.4996315345593625,5.302775637731994,0.3200633928751152,1.805555555555556,3.988984046564274,23.999999999999982,1.2030577376737588,5.091673086804015,1.4996315345593625,0.0,3.0,3.0,3.4285263291554102,0.6,2.0,0.75,1.0,4.0,1.0,-0.4999999999999988,4.0,5.0,0.6914160776171183,2.0,3.0,1.6972243622680048,0.2222222222222222,1.0,24.0,2.9005159973927,2.1140036631466805,9.358325353743057,12.88200453892855,26.42452392036363,6,FakeBrisbane,routed,17.0,27.0,60.0,169.0,6.0,120.0,332.0,6.0,2.0,
vqe_real_amp_indep_none_6_s15.qasm,vqe_real_amp,indep,none,6,15,"[[0, 2], [0, 4], [0, 5], [1, 2], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5]]",6.0,20.0,51.0,27.0,0.6,0.5555555555555556,0.5294117647058824,0.3099999999999999,0.7,0.9999999999999996,1.47984841847686,6.0,0.1666666666666666,2.0333333333333337,3.806662489770319,26.000000000000007,1.14370838942625,2.9999999999999982,1.47984841847686,0.0,3.0,3.0,3.481439952814276,0.6,2.0,0.5111111111111111,1.0,5.0,1.3333333333333333,-0.5652173913043472,4.0,6.0,0.6914160776171183,2.0,3.333333333333333,0.9999999999999996,0.2,1.0,24.0,3.5609686623285817,1.75452115819227,11.731869210392748,15.758842308630546,31.90004454077729,6,FakeBrisbane,routed,19.0,27.0,72.0,191.0,6.0,144.0,370.0,6.0,2.0,
vqe_real_amp_indep_none_6_s16.qasm,vqe_real_amp,indep,none,6,16,"[[0, 1], [0, 3], [0, 5], [1, 2], [1, 3], [1, 4], [1, 5], [2, 4], [3, 5]]",6.0,23.0,51.0,27.0,0.6,0.6666666666666666,0.5294117647058824,0.2434782608695652,0.6086956521739131,0.9999999999999992,1.4938857262110656,5.999999999999999,0.1666666666666665,2.000000000000001,3.87120101090789,24.0,1.1858203126288678,2.9999999999999987,1.4938857262110656,0.0,3.0,3.0,3.4725965832444854,0.6,2.0,0.9,1.0,5.0,1.0,-0.3636363636363637,5.0,7.0,0.6914160776171183,2.0,3.8333333333333335,0.9999999999999992,0.217391304347826,1.0,24.0,3.0143523281619777,1.9762778192534205,10.987384286771642,12.99199397716859,28.72696497664396,6,FakeBrisbane,routed,22.0,27.0,66.0,147.0,6.0,132.0,291.0,6.0,2.0,
vqe_real_amp_indep_none_6_s17.qasm,vqe_real_amp,indep,none,6,17,"[[0, 3], [0, 4], [0, 5], [1, 4], [1, 5], [2, 4], [2, 5], [3, 4], [3, 5]]",6.0,24.0,51.0,27.0,0.6,0.7037037037037037,0.5294117647058824,0.225,0.5833333333333334,2.0,1.5229550675313184,6.000000000000001,0.3333333333333332,1.6666666666666663,4.158883083359672,22.000000000000004,1.2730283365896256,5.999999999999995,1.522955067531318,0.0,3.0,3.0,3.339284395773115,0.6,2.0,0.2777777777777777,1.0,4.0,0.6666666666666666,-0.8000000000000017,2.0,7.111111111111111,0.6914160776171183,2.0,4.0,2.0,0.2083333333333333,1.0,24.0,3.3906681289626825,1.7975639571521551,11.509450975250823,14.727866540815818,33.1315836315563,6,FakeBrisbane,routed,23.0,27.0,90.0,242.0,6.0,180.0,473.0,6.0,2.0,
vqe_real_amp_indep_none_6_s18.qasm,vqe_real_amp,indep,none,6,18,"[[0, 4], [0, 5], [1, 4], [1, 5], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]",6.0,26.0,51.0,27.0,0.6,0.7777777777777778,0.5294117647058824,0.1923076923076923,0.5384615384615384,1.9999999999999956,1.464816384890813,5.999999999999998,0.3333333333333326,1.8333333333333357,3.871201010907887,29.99999999999999,1.0986122886681102,5.999999999999999,1.464816384890813,0.0,3.0,3.0,3.5147072248212075,0.6,2.0,0.7999999999999999,1.0,5.0,2.0,-0.7999999999999997,4.0,8.0,0.6914160776171183,2.0,4.333333333333333,1.9999999999999956,0.2307692307692307,1.0,24.0,3.138070452019312,1.751779946161815,12.880501582399196,12.91621914161138,26.319331097061745,6,FakeBrisbane,routed,25.0,27.0,60.0,166.0,6.0,126.0,388.0,6.0,2.1,
vqe_real_amp_indep_none_6_s19.qasm,vqe_real_amp,indep,none,6,19,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 5], [2, 3], [2, 4], [3, 5], [4, 5]]",6.0,18.0,51.0,27.0,0.6,0.4814814814814814,0.5294117647058824,0.3666666666666667,0.7777777777777778,3.0,1.5607104090414068,6.0,0.4999999999999999,1.4999999999999998,4.39444915467244,18.0,1.3862943611198904,9.0,1.5607104090414068,0.0,3.0,3.0,3.2242741871173823,0.6,2.0,0.0,1.0,3.0,0.0,0.0,0.0,5.055555555555555,0.6914160776171183,2.0,3.0,3.0,0.2222222222222222,1.0,24.0,3.183584578001445,1.794317934333313,11.04694460151001,13.354787614758807,33.79545433722046,6,FakeBrisbane,routed,17.0,27.0,87.0,235.0,6.0,174.0,455.0,6.0,2.0,
vqe_real_amp_indep_none_6_s2.qasm,vqe_real_amp,indep,none,6,2,"[[0, 1], [0, 2], [0, 3], [0, 5], [1, 2], [2, 3], [2, 5], [3, 4], [4, 5]]",6.0,21.0,51.0,27.0,0.6,0.5925925925925926,0.5294117647058824,0.2857142857142857,0.6666666666666666,1.4384471871911693,1.5178843304375629,5.561552812808827,0.2586412887922735,1.741666666666667,4.0943445622221,21.999999999999982,1.2578161253083604,4.315341561573518,1.517884330437563,0.0,3.0,3.0,3.38626254934476,0.6,3.0,0.4444444444444444,1.0,4.0,0.6666666666666666,-0.2600000000000004,3.0,6.0,0.6914160776171183,2.0,3.5,1.4384471871911693,0.238095238095238,1.0,24.0,3.035239101005255,1.6154237898618378,13.60508484275474,11.822270421122775,34.293130419580585,6,FakeBrisbane,routed,20.0,27.0,75.0,188.0,6.0,150.0,370.0,6.0,2.0,
vqe_real_amp_indep_none_6_s3.qasm,vqe_real_amp,indep,none,6,3,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 5], [2, 3], [2, 4], [2, 5], [4, 5]]",6.0,23.0,51.0,27.0,0.6,0.6666666666666666,0.5294117647058824,0.2434782608695652,0.6086956521739131,1.3819660112501044,1.5024276560431893,5.999999999999998,0.2303276685416841,1.803030303030304,4.00733318523247,23.99999999999999,1.211446102125239,4.145898033750313,1.502427656043189,0.0,3.0,3.0,3.423713670426909,0.6,2.0,0.7333333333333334,1.0,5.0,1.0,-0.4545454545454544,4.0,7.0,0.6914160776171183,2.0,3.8333333333333335,1.3819660112501044,0.1739130434782608,1.0,24.0,2.840186643953627,1.7015748563861477,13.1223765598933,10.962017164378102,29.31154359675801,6,FakeBrisbane,routed,22.0,27.0,75.0,214.0,6.0,162.0,438.0,6.0,2.16,
vqe_real_amp_indep_none_6_s4.qasm,vqe_real_amp,indep,none,6,4,"[[0, 2], [1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4]]",6.0,22.0,51.0,27.0,0.6,0.6296296296296297,0.5294117647058824,0.2636363636363636,0.6363636363636364,1.0,1.4609707477218157,6.0,0.1666666666666666,2.1166666666666667,3.688879454113936,27.999999999999996,1.087075377161118,3.0,1.4609707477218157,0.0,3.0,3.0,3.5494048780688034,0.6,2.0,0.6777777777777777,1.0,5.0,1.6666666666666667,-0.6363636363636364,5.0,6.0,0.6914160776171183,2.0,3.6666666666666665,1.0,0.3181818181818182,1.0,24.0,3.919458050283699,1.821296075086467,10.672020192567668,18.67927080105906,39.97928512360161,6,FakeBrisbane,routed,21.0,27.0,72.0,216.0,6.0,150.0,443.0,6.0,2.083333333333333,
vqe_real_amp_indep_none_6_s5.qasm,vqe_real_amp,indep,none,6,5,"[[0, 1], [0, 5], [1, 2], [1, 3], [1, 5], [2, 5], [3, 4], [3, 5], [4, 5]]",6.0,24.0,51.0,27.0,0.6,0.7037037037037037,0.5294117647058824,0.225,0.5833333333333334,1.5188056959079856,1.4887156541978133,6.000000000000001,0.2531342826513309,1.8205128205128205,3.951243718581429,26.000000000000007,1.17031009658911,4.556417087723949,1.4887156541978128,0.0,3.0,3.0,3.4571121618718483,0.6,2.0,0.7611111111111111,1.0,5.0,1.3333333333333333,-0.5882352941176473,4.0,7.0,0.6914160776171183,2.0,4.0,1.5188056959079856,0.2916666666666667,1.0,24.0,3.0852553226759767,1.960710315021472,11.011499961535876,13.363185345532049,31.884119045586694,6,FakeBrisbane,routed,23.0,27.0,63.0,154.0,6.0,126.0,305.0,6.0,2.0,
vqe_real_amp_indep_none_6_s6.qasm,vqe_real_amp,indep,none,6,6,"[[0, 4], [0, 5], [1, 2], [1, 3], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4]]",6.0,17.0,51.0,27.0,0.6,0.4444444444444444,0.5294117647058824,0.4,0.8235294117647058,1.6972243622680052,1.5335900569649996,5.302775637731997,0.3200633928751151,1.664141414141414,4.189654742026425,20.000000000000004,1.3049333048906702,5.0916730868040165,1.5335900569649998,0.0,3.0,3.0,3.341143126306597,0.6,2.0,0.4166666666666667,1.0,4.0,0.3333333333333333,-0.0384615384615386,3.0,5.0,0.6914160776171183,2.0,2.833333333333333,1.6972243622680052,0.2352941176470588,1.0,24.0,3.0173462253856456,1.9001362088229408,11.35810566046866,12.714895855929022,30.61582430135041,6,FakeBrisbane,routed,16.0,27.0,78.0,201.0,6.0,159.0,431.0,6.0,2.0384615384615383,
vqe_real_amp_indep_none_6_s7.qasm,vqe_real_amp,indep,none,6,7,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4]]",6.0,21.0,51.0,27.0,0.6,0.5925925925925926,0.5294117647058824,0.2857142857142857,0.6666666666666666,1.6072437528048933,1.518696863733373,5.586905984292523,0.2876804723980729,1.7158469945355188,4.110873864173311,22.0,1.2602537251957897,4.821731258414679,1.5186968637333726,0.0,3.0,3.0,3.3721809397269764,0.6,2.0,0.4722222222222221,1.0,4.0,0.6666666666666666,-0.4400000000000004,3.0,6.0,0.6914160776171183,2.0,3.5,1.6072437528048933,0.238095238095238,1.0,24.0,3.287983920538776,1.851869367833043,11.691180666061497,14.240258417239891,32.31995732922988,6,FakeBrisbane,routed,20.0,27.0,72.0,188.0,6.0,144.0,383.0,6.0,2.0,
vqe_real_amp_indep_none_6_s8.qasm,vqe_real_amp,indep,none,6,8,"[[0, 2], [0, 3], [0, 4], [1, 2], [1, 5], [2, 3], [2, 5], [3, 4], [4, 5]]",6.0,26.0,51.0,27.0,0.6,0.7777777777777778,0.5294117647058824,0.1923076923076923,0.5384615384615384,1.4384471871911697,1.5319216381717686,5.561552812808831,0.2586412887922735,1.7083333333333337,4.158883083359672,20.0,1.2999280485109777,4.315341561573503,1.5319216381717689,0.0,3.0,3.0,3.331832435078751,0.6,2.0,0.5555555555555555,1.0,4.0,0.3333333333333333,-0.3846153846153849,3.0,8.0,0.6914160776171183,2.0,4.333333333333333,1.4384471871911697,0.1538461538461538,1.0,24.0,2.882010532616532,1.5938704778458392,13.527734671726437,10.846407810261152,27.78462909586313,6,FakeBrisbane,routed,25.0,27.0,66.0,181.0,6.0,132.0,364.0,6.0,2.0,
vqe_real_amp_indep_none_6_s9.qasm,vqe_real_amp,indep,none,6,9,"[[0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [3, 4], [4, 5]]",6.0,23.0,51.0,27.0,0.6,0.6666666666666666,0.5294117647058824,0.2434782608695652,0.6086956521739131,1.1863934973516683,1.5115896262567887,5.342923082777171,0.2220495183949006,1.851515151515152,4.00733318523247,22.0,1.2389320127660364,3.5591804920550083,1.5115896262567887,0.0,3.0,3.0,3.40571148129908,0.6,3.0,0.7222222222222222,1.0,4.0,0.6666666666666666,-0.2600000000000004,4.0,7.0,0.6914160776171183,2.0,3.8333333333333335,1.1863934973516683,0.1739130434782608,1.0,24.0,3.838793928038114,1.9709326224035453,9.178785820591756,18.6209142239968,38.60011682128915,6,FakeBrisbane,routed,22.0,27.0,72.0,177.0,6.0,144.0,355.0,6.0,2.0,
vqe_real_amp_indep_none_7_s0.qasm,vqe_real_amp,indep,none,7,0,"[[0, 1], [0, 2], [0, 4], [0, 5], [1, 3], [1, 4], [1, 6], [3, 4], [3, 6], [4, 5]]",7.0,21.0,58.0,30.0,0.4761904761904761,0.5333333333333333,0.5172413793103449,0.2936507936507936,0.6462585034013606,0.7737357388702313,1.627295264476453,5.512294566915212,0.1403654557059037,2.9506493506493507,4.007333185232469,28.85714285714285,1.649923257079358,2.3212072166106896,1.627295264476453,0.0,3.0,3.0,3.503125665976619,0.4761904761904761,3.0,0.5714285714285714,1.0,4.0,1.2653061224489797,-0.318681318681323,4.0,5.7,0.6925525323607232,2.0,3.0,0.7737357388702313,0.3333333333333333,1.0,28.0,3.297452040251422,2.0471612276454545,11.79744240251816,15.064059049733103,38.87423624459305,7,FakeBrisbane,routed,20.0,30.0,78.0,181.0,7.0,156.0,329.0,7.0,2.0,
vqe_real_amp_indep_none_7_s1.qasm,vqe_real_amp,indep,none,7,1,"[[0, 1], [0, 3], [0, 5], [0, 6], [1, 2], [1, 6], [2, 6], [3, 6], [4, 5], [5, 6]]",7.0,23.0,58.0,30.0,0.4761904761904761,0.6,0.5172413793103449,0.2536231884057971,0.5900621118012422,0.7081607098226034,1.617078373709589,6.060525693044898,0.1168480666017625,3.021978021978021,3.951243718581429,30.85714285714287,1.6207321406026038,2.1244821294678085,1.6170783737095893,0.0,3.0,3.0,3.539949784181386,0.4761904761904761,3.0,0.5571428571428572,1.0,5.0,1.5510204081632657,-0.3194444444444455,4.0,7.0,0.6925525323607232,2.0,3.2857142857142856,0.7081607098226034,0.217391304347826,1.0,28.0,3.203303953802427,1.7103481973592896,15.50794242501032,13.186447176656438,36.73351671887147,7,FakeBrisbane,routed,22.0,30.0,81.0,214.0,7.0,168.0,379.0,7.0,2.074074074074074,
vqe_real_amp_indep_none_7_s10.qasm,vqe_real_amp,indep,none,7,10,"[[0, 3], [0, 4], [1, 5], [1, 6], [2, 4], [2, 6], [3, 4], [3, 5], [3, 6], [4, 6]]",7.0,18.0,58.0,30.0,0.4761904761904761,0.4333333333333333,0.5172413793103449,0.3703703703703704,0.753968253968254,1.0877708215156034,1.653749878805969,5.651093408937174,0.1924885580187543,2.540952380952381,4.31748811353631,26.85714285714285,1.7255078694494037,3.263312464546808,1.653749878805969,0.0,3.0,3.0,3.436936394233779,0.4761904761904761,3.0,0.4523809523809524,1.0,4.0,0.979591836734694,-0.2500000000000008,3.0,5.1,0.6925525323607232,2.0,2.571428571428572,1.0877708215156034,0.2777777777777778,1.0,28.0,3.585246517172023,1.8437836806448653,12.1711394641578,16.253530849906447,42.47391093398807,7,FakeBrisbane,routed,17.0,30.0,78.0,197.0,7.0,156.0,376.0,7.0,2.0,
vqe_real_amp_indep_none_7_s11.qasm,vqe_real_amp,indep,none,7,11,"[[0, 1], [0, 2], [0, 4], [1, 3], [1, 5], [1, 6], [2, 3], [2, 4], [3, 6], [4, 6]]",7.0,20.0,58.0,30.0,0.4761904761904761,0.5,0.5172413793103449,0.3166666666666666,0.6785714285714286,0.8457934926399369,1.6642877214037548,5.545008897645063,0.152532395935224,2.6476190476190453,4.317488113536313,24.857142857142858,1.7556159911573634,2.537380477919806,1.6642877214037548,0.0,3.0,3.0,3.367971766890911,0.4761904761904761,3.0,0.2619047619047619,1.0,4.0,0.6938775510204082,-0.5384615384615377,2.0,6.0,0.6925525323607232,2.0,2.857142857142857,0.8457934926399369,0.3,1.0,28.0,3.052467583879804,1.7462757482293554,15.00064823740524,12.367037339491006,40.00959350920109,7,FakeBrisbane,routed,19.0,30.0,93.0,223.0,7.0,186.0,389.0,7.0,2.0,
vqe_real_amp_indep_none_7_s12.qasm,vqe_real_amp,indep,none,7,12,"[[0, 2], [0, 4], [1, 3], [2, 3], [2, 5], [2, 6], [3, 5], [3, 6], [4, 5], [5, 6]]",7.0,27.0,58.0,30.0,0.4761904761904761,0.7333333333333333,0.5172413793103449,0.191358024691358,0.5026455026455027,0.7639320225002083,1.6282406125946107,5.414213562373092,0.1410975045035665,2.928571428571432,4.025351690735146,28.85714285714284,1.6526242517026652,2.291796067500633,1.6282406125946105,0.0,3.0,3.0,3.531863828901762,0.4761904761904761,3.0,0.3571428571428571,1.0,4.0,1.2653061224489797,-0.0989010989011017,4.0,8.05,0.6925525323607232,2.0,3.857142857142857,0.7639320225002083,0.2592592592592592,1.0,28.0,3.1978179482919447,2.028944195672864,10.91163380370901,14.342654179572705,44.54662158821591,7,FakeBrisbane,routed,26.0,30.0,87.0,262.0,7.0,171.0,480.0,7.0,1.9655172413793105,
