file,algo,level,target,n,seed_idx,interaction_edges,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions,n_rotation_gates,mean_abs_angle,std_angle,sum_sin_sq_half,mean_angle_squared,angle_position_weighted,n_qubits,device,seed,status,polarization,polarization_raw,p_success,n_active,routed_2q,mirror_depth,ideal_peak,err
vqe_real_amp_indep_none_10_s15.qasm,vqe_real_amp,indep,none,10,15,"[[0, 1], [0, 9], [1, 3], [1, 4], [1, 6], [1, 7], [1, 8], [2, 6], [3, 6], [3, 9], [4, 7], [5, 8], [5, 9], [6, 7], [6, 8]]",10.0,24.0,85.0,45.0,0.3333333333333333,0.4222222222222222,0.5294117647058824,0.2824074074074074,0.5833333333333334,0.7931592863139033,1.996529828368308,7.152490207891818,0.1108927468979626,4.410776545166407,6.447305862541206,50.000000000000014,2.693752619100596,2.379477858941712,1.9965298283683084,0.0,3.0,3.0,3.898129327774097,0.3333333333333333,3.0,0.29,1.0,6.0,2.0,-0.3018867924528309,4.0,7.066666666666666,0.6914160776171183,2.0,2.4,0.7931592863139033,0.1666666666666666,1.0,40.0,3.155869610010062,1.844949393602364,19.203867690460783,13.363351260338794,43.51368152109018,10.0,FakeBrisbane,42.0,labeled,0.0511285046299151,0.0511285046299151,0.0710102489019033,10.0,300.0,599.0,1.0000000000000293,
vqe_real_amp_indep_none_10_s16.qasm,vqe_real_amp,indep,none,10,16,"[[0, 1], [0, 4], [1, 5], [1, 6], [1, 7], [1, 9], [2, 4], [2, 5], [3, 4], [3, 6], [3, 7], [5, 9], [6, 8], [6, 9], [8, 9]]",10.0,26.0,85.0,45.0,0.3333333333333333,0.4666666666666667,0.5294117647058824,0.2521367521367521,0.5384615384615384,0.9800480525340508,2.041515410995085,6.427488507724068,0.1524776047994956,3.942239685658153,6.925595197110469,39.99999999999997,2.828709366980928,2.940144157602154,2.041515410995085,0.0,3.0,3.0,3.772844098053055,0.3333333333333333,3.0,0.2366666666666666,1.0,5.0,1.0,-0.1632653061224497,3.0,7.633333333333334,0.6914160776171183,2.0,2.6,0.9800480525340508,0.1923076923076923,1.0,40.0,3.421119876572446,1.8891611220203195,18.37067536279315,15.272990954832142,60.537640978015496,10.0,FakeBrisbane,42.0,labeled,0.0382222823563555,0.0382222823563555,0.0488042947779404,10.0,324.0,605.0,1.0000000000000315,
vqe_real_amp_indep_none_10_s17.qasm,vqe_real_amp,indep,none,10,17,"[[0, 1], [0, 2], [0, 8], [1, 6], [2, 4], [2, 5], [2, 6], [2, 8], [3, 5], [3, 6], [3, 7], [5, 7], [7, 8], [7, 9], [8, 9]]",10.0,29.0,85.0,45.0,0.3333333333333333,0.5333333333333333,0.5294117647058824,0.21455938697318,0.4827586206896552,0.836512570833306,2.0267174647208925,6.551176541978381,0.1276889067899685,4.253952321204519,6.6808546787902126,41.99999999999999,2.784315528158348,2.5095377124999207,2.026717464720892,0.0,3.0,3.0,3.77207510022907,0.3333333333333333,3.0,0.2766666666666666,1.0,5.0,1.2,-0.346153846153847,3.0,9.0,0.6914160776171183,2.0,2.9,0.836512570833306,0.2068965517241379,1.0,40.0,2.994712645227501,1.6962585058289483,22.72919509054249,11.845596746082554,55.44961271699901,10.0,FakeBrisbane,42.0,labeled,0.0328386726055639,0.0328386726055639,0.0485602733040507,10.0,372.0,675.0,1.0000000000000375,
vqe_real_amp_indep_none_10_s18.qasm,vqe_real_amp,indep,none,10,18,"[[0, 4], [0, 8], [1, 3], [1, 5], [1, 6], [2, 9], [3, 4], [3, 7], [3, 8], [4, 5], [4, 8], [5, 8], [5, 9], [7, 8], [7, 9]]",10.0,24.0,85.0,45.0,0.3333333333333333,0.4222222222222222,0.5294117647058824,0.2824074074074074,0.5833333333333334,0.5423839664556511,1.996440940757896,6.544522390592862,0.0828760196825481,5.208277404921699,6.102558594613568,45.99999999999999,2.693485956269358,1.6271518993669505,1.996440940757896,0.0,3.0,3.0,3.908773110221474,0.3333333333333333,4.0,0.2733333333333333,1.0,5.0,1.6,0.0438247011952181,4.0,7.0,0.6914160776171183,2.0,2.4,0.5423839664556511,0.25,1.0,40.0,3.3569756668947024,1.7738582316397395,20.567784848958148,14.415858654079193,54.429460552435614,10.0,FakeBrisbane,42.0,labeled,0.068261616572362,0.068261616572362,0.0863836017569546,10.0,288.0,571.0,1.0000000000000284,
vqe_real_amp_indep_none_10_s19.qasm,vqe_real_amp,indep,none,10,19,"[[0, 2], [0, 3], [1, 2], [1, 4], [1, 5], [1, 6], [1, 7], [2, 3], [2, 4], [4, 5], [4, 6], [4, 7], [4, 9], [7, 8], [7, 9]]",10.0,29.0,85.0,45.0,0.3333333333333333,0.5333333333333333,0.5294117647058824,0.21455938697318,0.4827586206896552,0.5056840109535201,1.9673538249095264,7.164998090213917,0.0705769917293058,5.272043010752689,5.918893854273144,53.99999999999997,2.6062246087242507,1.5170520328605603,1.9673538249095264,0.0,3.0,3.0,4.008144552630062,0.3333333333333333,4.0,0.64,1.0,6.0,2.4,-0.2760416666666669,6.0,8.966666666666667,0.6914160776171183,2.0,2.9,0.5056840109535201,0.1724137931034483,1.0,40.0,3.44797956473037,1.6019008559046275,23.403617334163904,14.454649430946215,54.53028656965222,10.0,FakeBrisbane,42.0,labeled,0.0943718200280803,0.0943718200280803,0.130307467057101,10.0,252.0,509.0,1.000000000000024,
vqe_real_amp_indep_none_10_s2.qasm,vqe_real_amp,indep,none,10,2,"[[0, 2], [0, 8], [1, 6], [1, 7], [1, 8], [2, 6], [2, 8], [3, 5], [4, 6], [4, 8], [5, 6], [6, 8], [6, 9], [7, 8], [7, 9]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.4161609321839405,1.96693908101222,7.460491938932811,0.0557819692843834,5.410182767624023,5.948034989180644,55.99999999999999,2.604980377032332,1.248482796551822,1.96693908101222,0.0,3.0,3.0,3.9970532956735503,0.3333333333333333,4.0,0.42,1.0,6.0,2.6,-0.3132694938440484,5.0,6.833333333333333,0.6914160776171183,2.0,2.3,0.4161609321839405,0.1739130434782608,1.0,40.0,3.187028232832856,1.637800804640229,22.42164320240961,12.839540432553894,53.61396040165943,10.0,FakeBrisbane,42.0,labeled,0.0886750808608028,0.0886750808608028,0.1315275744265495,10.0,276.0,657.0,1.0000000000000275,
vqe_real_amp_indep_none_10_s20.qasm,vqe_real_amp,indep,none,10,20,"[[0, 2], [0, 4], [0, 5], [0, 9], [1, 2], [1, 7], [1, 8], [1, 9], [2, 5], [3, 7], [3, 9], [4, 6], [4, 7], [5, 9], [7, 9]]",10.0,29.0,85.0,45.0,0.3333333333333333,0.5333333333333333,0.5294117647058824,0.21455938697318,0.4827586206896552,0.5870130775462601,1.9981176853086773,6.592189620305739,0.0890467524990634,4.9709611451942735,6.192362489474873,46.0,2.698516189921703,1.7610392326387807,1.9981176853086773,0.0,3.0,3.0,3.871468492547969,0.3333333333333333,4.0,0.3133333333333333,1.0,5.0,1.6,-0.1354581673306785,4.0,9.0,0.6914160776171183,2.0,2.9,0.5870130775462601,0.2068965517241379,1.0,40.0,2.681188732926141,1.700746809255358,20.756415198612373,10.081312730762368,45.552280647685,10.0,FakeBrisbane,42.0,labeled,0.05737465009073,0.05737465009073,0.0785749145924841,10.0,306.0,617.0,1.000000000000032,
vqe_real_amp_indep_none_10_s21.qasm,vqe_real_amp,indep,none,10,21,"[[0, 4], [1, 2], [1, 3], [1, 4], [1, 5], [1, 9], [2, 4], [2, 6], [3, 4], [3, 5], [5, 7], [6, 7], [6, 8], [6, 9], [7, 8]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.6344108062032704,2.0232308040820337,6.285530685330364,0.1009319400323516,4.492005610098177,6.569481420414294,42.0,2.773855546241772,1.903232418609811,2.0232308040820337,0.0,3.0,3.0,3.811428233212895,0.3333333333333333,4.0,0.3466666666666666,1.0,5.0,1.2,-0.4102564102564113,4.0,6.833333333333333,0.6914160776171183,2.0,2.3,0.6344108062032704,0.2608695652173913,1.0,40.0,3.137145019038928,1.7213216861427736,21.449662223380724,12.804627217666155,45.321711351509045,10.0,FakeBrisbane,42.0,labeled,0.0475300185160303,0.0475300185160303,0.0628355295265983,10.0,300.0,559.0,1.0000000000000284,
vqe_real_amp_indep_none_10_s22.qasm,vqe_real_amp,indep,none,10,22,"[[0, 1], [0, 4], [0, 7], [1, 2], [1, 4], [1, 7], [2, 4], [2, 7], [2, 9], [3, 4], [4, 8], [5, 8], [6, 8], [6, 9], [8, 9]]",10.0,27.0,85.0,45.0,0.3333333333333333,0.4888888888888889,0.5294117647058824,0.2386831275720164,0.5185185185185185,0.5432684465491558,1.9935502207683289,6.680213908031115,0.0813250075564235,5.179861111111115,6.068425588244108,45.99999999999999,2.6848137963006566,1.629805339647467,1.9935502207683289,0.0,3.0,3.0,3.909301299972079,0.3333333333333333,4.0,0.4033333333333333,1.0,5.0,1.6,-0.254980079681276,5.0,8.066666666666666,0.6914160776171183,2.0,2.7,0.5432684465491558,0.2222222222222222,1.0,40.0,2.9769844389174347,1.7020117155347698,21.891439935658006,11.75928022937416,47.58794527099104,10.0,FakeBrisbane,42.0,labeled,0.0796947722644854,0.0796947722644854,0.1037091264031234,10.0,258.0,509.0,1.0000000000000258,
vqe_real_amp_indep_none_10_s23.qasm,vqe_real_amp,indep,none,10,23,"[[0, 2], [0, 5], [0, 9], [1, 2], [1, 6], [2, 4], [2, 7], [2, 8], [3, 6], [3, 7], [5, 6], [5, 7], [5, 8], [5, 9], [8, 9]]",10.0,24.0,85.0,45.0,0.3333333333333333,0.4222222222222222,0.5294117647058824,0.2824074074074074,0.5833333333333334,0.8317969524464779,2.022061938069698,6.881641274690809,0.1208718849536152,4.239772727272728,6.674561391814426,44.0,2.7703489482047643,2.4953908573394403,2.022061938069698,0.0,3.0,3.0,3.781099329068848,0.3333333333333333,3.0,0.1533333333333333,1.0,5.0,1.4,-0.4469453376205795,2.0,7.066666666666666,0.6914160776171183,2.0,2.4,0.8317969524464779,0.25,1.0,40.0,3.237427875649143,1.680185243389915,21.966862366050933,13.303961702135348,57.46194444862057,10.0,FakeBrisbane,42.0,labeled,0.0576920689512773,0.0576920689512773,0.081137140068326,10.0,294.0,621.0,1.000000000000027,
vqe_real_amp_indep_none_10_s24.qasm,vqe_real_amp,indep,none,10,24,"[[0, 5], [1, 3], [1, 4], [1, 6], [1, 8], [2, 5], [2, 6], [2, 8], [2, 9], [3, 4], [3, 7], [5, 9], [6, 9], [7, 8], [8, 9]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.4721837230655959,2.025124554528439,6.35559968349254,0.074294125901605,5.003333333333334,6.396929655216145,40.00000000000001,2.779536797580988,1.4165511691967878,2.025124554528439,0.0,3.0,3.0,3.8359224708909943,0.3333333333333333,5.0,0.3333333333333333,1.0,4.0,1.0,0.0322580645161275,4.0,6.966666666666667,0.6914160776171183,2.0,2.3,0.4721837230655959,0.1739130434782608,1.0,40.0,3.0942394501278736,1.6828966993176058,21.983609171748668,12.406459075301736,50.121447055036136,10.0,FakeBrisbane,42.0,labeled,0.0880216555487753,0.0880216555487753,0.1210346510492923,10.0,246.0,449.0,1.000000000000024,
vqe_real_amp_indep_none_10_s25.qasm,vqe_real_amp,indep,none,10,25,"[[0, 5], [0, 7], [1, 3], [1, 5], [1, 8], [1, 9], [2, 3], [2, 6], [2, 8], [2, 9], [3, 5], [3, 9], [4, 5], [6, 8], [7, 8]]",10.0,24.0,85.0,45.0,0.3333333333333333,0.4222222222222222,0.5294117647058824,0.2824074074074074,0.5833333333333334,0.6951609879800041,2.01949783400522,6.186952334867926,0.112359195667675,4.563581183611534,6.4907235345025045,41.99999999999998,2.7626566360113296,2.0854829639400148,2.01949783400522,0.0,3.0,3.0,3.835768484591867,0.3333333333333333,4.0,0.3166666666666666,1.0,4.0,1.2,-0.1111111111111132,4.0,6.966666666666667,0.6914160776171183,2.0,2.4,0.6951609879800041,0.3333333333333333,1.0,40.0,2.697343081883244,1.7999147695913098,19.26236931008057,10.515352879176334,46.442310119477085,10.0,FakeBrisbane,42.0,labeled,0.0560367009972294,0.0560367009972294,0.0810151293313811,10.0,318.0,601.0,1.000000000000031,
vqe_real_amp_indep_none_10_s26.qasm,vqe_real_amp,indep,none,10,26,"[[0, 3], [0, 8], [1, 6], [1, 8], [2, 4], [2, 6], [2, 9], [3, 6], [3, 7], [3, 9], [4, 5], [4, 7], [5, 7], [6, 8], [7, 9]]",10.0,20.0,85.0,45.0,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.3611111111111111,0.7,0.5998374734441752,2.052843965229697,6.035565822413563,0.0993838011370251,4.323728813559325,6.850126166145498,36.0,2.862695029684761,1.7995124203325297,2.0528439652296973,0.0,3.0,3.0,3.735224387769125,0.3333333333333333,4.0,0.3666666666666666,1.0,4.0,0.6,-0.1904761904761947,3.0,6.0,0.6914160776171183,2.0,2.0,0.5998374734441752,0.2,1.0,40.0,3.2464203447549225,1.6795243793328662,21.753940961146235,13.360047195612117,55.95296697659764,10.0,FakeBrisbane,42.0,labeled,0.0637830795185364,0.0637830795185364,0.0978526110297706,10.0,300.0,577.0,1.0000000000000306,
vqe_real_amp_indep_none_10_s27.qasm,vqe_real_amp,indep,none,10,27,"[[0, 1], [0, 5], [0, 8], [0, 9], [1, 3], [1, 5], [1, 9], [2, 8], [4, 6], [4, 8], [4, 9], [5, 7], [5, 8], [6, 8], [7, 9]]",10.0,26.0,85.0,45.0,0.3333333333333333,0.4666666666666667,0.5294117647058824,0.2521367521367521,0.5384615384615384,0.6283505208225316,1.9906826158590456,6.442867603011586,0.0975265300390189,4.8765560165975135,6.1779441140505975,47.99999999999999,2.676210981572808,1.8850515624676,1.9906826158590456,0.0,3.0,3.0,3.8812901861060456,0.3333333333333333,4.0,0.2866666666666667,1.0,5.0,1.8,-0.3440860215053775,4.0,7.9,0.6914160776171183,2.0,2.6,0.6283505208225316,0.2307692307692307,1.0,40.0,3.0441966102753626,1.9447842623944824,17.39808918042457,13.049318829269255,48.46452941013017,10.0,FakeBrisbane,42.0,labeled,0.0892570154384729,0.0892570154384729,0.1238408979990239,10.0,216.0,481.0,1.0000000000000222,
vqe_real_amp_indep_none_10_s28.qasm,vqe_real_amp,indep,none,10,28,"[[0, 2], [0, 3], [0, 6], [0, 8], [1, 5], [1, 6], [1, 8], [2, 6], [3, 7], [3, 8], [3, 9], [4, 5], [4, 9], [5, 6], [5, 9]]",10.0,26.0,85.0,45.0,0.3333333333333333,0.4666666666666667,0.5294117647058824,0.2521367521367521,0.5384615384615384,0.7363466074986397,2.029837617000912,5.766727779804316,0.1276888099482348,4.4293172690763045,6.616065185132819,40.0,2.7936759849984067,2.209039822495919,2.029837617000912,0.0,3.0,3.0,3.776001955188474,0.3333333333333333,3.0,0.4166666666666667,1.0,4.0,1.0,-0.3548387096774253,4.0,7.666666666666667,0.6914160776171183,2.0,2.6,0.7363466074986397,0.2307692307692307,1.0,40.0,3.3903856430691888,2.044826488862479,15.894237034157165,15.676030178283332,53.37064800267759,10.0,FakeBrisbane,42.0,labeled,0.0476461909593613,0.0476461909593613,0.063079551000488,10.0,336.0,617.0,1.0000000000000329,
vqe_real_amp_indep_none_10_s29.qasm,vqe_real_amp,indep,none,10,29,"[[0, 1], [0, 2], [0, 3], [0, 6], [0, 9], [1, 3], [2, 3], [2, 4], [2, 5], [2, 8], [3, 4], [3, 8], [5, 9], [7, 8], [7, 9]]",10.0,29.0,85.0,45.0,0.3333333333333333,0.5333333333333333,0.5294117647058824,0.21455938697318,0.4827586206896552,0.8123385004605536,1.9934858140708207,6.783170489313952,0.1197579364605817,4.399510603588909,6.418364935936208,50.0,2.6846205762081348,2.4370155013816643,1.9934858140708207,0.0,3.0,3.0,3.896698654606512,0.3333333333333333,3.0,0.3233333333333333,1.0,5.0,2.0,-0.2954545454545457,4.0,8.7,0.6914160776171183,2.0,2.9,0.8123385004605536,0.1724137931034483,1.0,40.0,2.992985568519432,1.898197768520516,19.381816428070174,12.561117381781855,50.24907253509998,10.0,FakeBrisbane,42.0,labeled,0.0309454353220407,0.0309454353220407,0.0490483162518301,13.0,384.0,557.0,1.0000000000000355,
vqe_real_amp_indep_none_10_s3.qasm,vqe_real_amp,indep,none,10,3,"[[0, 2], [0, 3], [0, 4], [0, 6], [0, 7], [0, 9], [1, 4], [1, 6], [2, 4], [2, 7], [2, 8], [3, 5], [3, 6], [3, 8], [4, 7]]",10.0,27.0,85.0,45.0,0.3333333333333333,0.4888888888888889,0.5294117647058824,0.2386831275720164,0.5185185185185185,0.7098014947402371,1.977729125667807,7.227449478675235,0.0982091257551538,4.7752688172042985,6.14203740558736,52.00000000000006,2.637350510999092,2.1294044842207125,1.9777291256678071,0.0,3.0,3.0,3.946752851675346,0.3333333333333333,3.0,0.2766666666666666,1.0,6.0,2.2,-0.2931034482758599,5.0,8.133333333333333,0.6914160776171183,2.0,2.7,0.7098014947402371,0.2962962962962963,1.0,40.0,3.0132000779887904,1.7275202843638795,21.342296080370605,12.063701042880314,52.77062912077926,10.0,FakeBrisbane,42.0,labeled,0.031124324795671,0.031124324795671,0.0479502196193265,10.0,360.0,749.0,1.0000000000000346,
vqe_real_amp_indep_none_10_s30.qasm,vqe_real_amp,indep,none,10,30,"[[0, 1], [0, 4], [0, 8], [1, 2], [1, 6], [1, 7], [2, 8], [2, 9], [3, 4], [4, 6], [4, 9], [5, 6], [5, 7], [6, 8], [7, 9]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.7606302772135773,2.050637928574856,6.535432496003553,0.1163856068712677,4.042366412213739,6.954638864880988,38.00000000000001,2.856076919720237,2.2818908316407347,2.0506379285748557,0.0,3.0,3.0,3.676113151755147,0.3333333333333333,3.0,0.0,1.0,4.0,0.8,-0.2605042016806739,0.0,6.8,0.6914160776171183,2.0,2.3,0.7606302772135773,0.2608695652173913,1.0,40.0,2.9400494504635617,1.7573819154373027,20.21684539488991,11.732281967877174,43.767571392992856,10.0,FakeBrisbane,42.0,labeled,0.0233725844692872,0.0233725844692872,0.0345290385553928,10.0,390.0,729.0,1.0000000000000369,
vqe_real_amp_indep_none_10_s31.qasm,vqe_real_amp,indep,none,10,31,"[[0, 2], [0, 3], [0, 8], [1, 6], [1, 9], [2, 3], [2, 6], [3, 4], [3, 7], [3, 8], [4, 9], [5, 7], [5, 8], [6, 8], [7, 9]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,1.1019179150447826,2.0526683764744904,6.598670921401915,0.1669908877363254,3.832927888792353,7.048386408721883,37.99999999999997,2.862168263419143,3.305753745134346,2.0526683764744904,0.0,3.0,3.0,3.736211292324556,0.3333333333333333,3.0,0.1366666666666666,1.0,5.0,0.8,-0.1483253588516738,2.0,6.8,0.6914160776171183,2.0,2.3,1.1019179150447826,0.217391304347826,1.0,40.0,3.2663563628164525,1.8139688639579976,20.700341574509096,13.959566928320598,58.68040178404914,10.0,FakeBrisbane,42.0,labeled,0.0208682895940062,0.0208682895940062,0.0346510492923377,13.0,360.0,519.0,1.0000000000000346,
vqe_real_amp_indep_none_10_s32.qasm,vqe_real_amp,indep,none,10,32,"[[0, 6], [1, 3], [1, 5], [1, 6], [1, 7], [2, 5], [3, 5], [3, 7], [3, 8], [4, 6], [4, 9], [6, 7], [6, 8], [6, 9], [7, 8]]",10.0,28.0,85.0,45.0,0.3333333333333333,0.5111111111111111,0.5294117647058824,0.2261904761904761,0.5,0.4863685916588306,1.969347509140805,7.248648713299051,0.0670978289741773,5.450000000000004,5.834810737062601,52.000000000000014,2.612205661418086,1.459105774976491,1.969347509140805,0.0,3.0,3.0,3.9877261120600704,0.3333333333333333,4.0,0.4866666666666666,1.0,6.0,2.2,-0.3254310344827598,6.0,8.1,0.6914160776171183,2.0,2.8,0.4863685916588306,0.2857142857142857,1.0,40.0,3.179501060052376,1.829071603348524,20.78929338870701,13.45472992105012,51.74892833628392,10.0,FakeBrisbane,42.0,labeled,0.0760676898568576,0.0760676898568576,0.1034651049292337,10.0,264.0,551.0,1.0000000000000258,
vqe_real_amp_indep_none_10_s33.qasm,vqe_real_amp,indep,none,10,33,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 7], [2, 3], [2, 6], [3, 5], [3, 8], [4, 5], [5, 7], [5, 8], [5, 9], [6, 7], [7, 8]]",10.0,24.0,85.0,45.0,0.3333333333333333,0.4222222222222222,0.5294117647058824,0.2824074074074074,0.5833333333333334,0.7793582610409213,1.9722278068084216,7.216227960917513,0.1080007817466217,4.703854389721629,6.146329257668893,54.0,2.620846554420936,2.338074783122765,1.972227806808422,0.0,3.0,3.0,3.947761278103121,0.3333333333333333,3.0,0.3399999999999999,1.0,6.0,2.4,-0.3841807909604518,5.0,7.0,0.6914160776171183,2.0,2.4,0.7793582610409213,0.25,1.0,40.0,3.0307410851686183,1.718048720253319,21.167618930004785,12.13708293049312,54.69741196231482,10.0,FakeBrisbane,42.0,labeled,0.0340743899489333,0.0340743899489333,0.0497803806734992,10.0,318.0,647.0,1.0000000000000302,
vqe_real_amp_indep_none_10_s34.qasm,vqe_real_amp,indep,none,10,34,"[[0, 4], [0, 5], [1, 7], [1, 8], [2, 8], [3, 6], [3, 9], [4, 6], [4, 7], [5, 8], [5, 9], [6, 7], [6, 8], [7, 8], [7, 9]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.8075868390546548,2.012090321473904,6.6326065415547735,0.1217601004966812,4.269262295081965,6.595780513961313,46.0,2.740434098417382,2.422760517163961,2.012090321473904,0.0,3.0,3.0,3.827286719612919,0.3333333333333333,3.0,0.2166666666666666,1.0,5.0,1.6,-0.2316715542521968,3.0,6.866666666666666,0.6914160776171183,2.0,2.3,0.8075868390546548,0.217391304347826,1.0,40.0,3.480615197173582,1.8820939237593977,18.92357761534392,15.65695968864774,50.26689531781954,10.0,FakeBrisbane,42.0,labeled,0.0455182692512103,0.0455182692512103,0.0666178623718887,10.0,294.0,527.0,1.0000000000000284,
vqe_real_amp_indep_none_10_s35.qasm,vqe_real_amp,indep,none,10,35,"[[0, 1], [0, 4], [1, 2], [1, 3], [1, 7], [1, 8], [2, 5], [2, 7], [3, 7], [4, 7], [4, 8], [5, 6], [6, 7], [6, 9], [8, 9]]",10.0,30.0,85.0,45.0,0.3333333333333333,0.5555555555555556,0.5294117647058824,0.2037037037037037,0.4666666666666667,0.9925707686202448,2.0366118213603466,6.723104805079507,0.147635772072202,3.940179461615154,6.910750787961935,42.000000000000014,2.8139985980767097,2.977712305860733,2.0366118213603466,0.0,3.0,3.0,3.766498039196177,0.3333333333333333,3.0,0.1733333333333333,1.0,5.0,1.2,-0.2037037037037036,2.0,9.0,0.6914160776171183,2.0,3.0,0.9925707686202448,0.2666666666666666,1.0,40.0,2.926661787261967,2.0974479206384915,14.949811774812853,12.964636996810142,45.900285412971904,10.0,FakeBrisbane,42.0,labeled,0.0496189777739565,0.0496189777739565,0.0693020985846754,10.0,354.0,709.0,1.0000000000000338,
vqe_real_amp_indep_none_10_s36.qasm,vqe_real_amp,indep,none,10,36,"[[0, 6], [1, 4], [1, 6], [1, 7], [1, 8], [2, 4], [2, 6], [2, 7], [2, 9], [3, 7], [4, 7], [4, 9], [5, 6], [5, 8], [5, 9]]",10.0,25.0,85.0,45.0,0.3333333333333333,0.4444444444444444,0.5294117647058824,0.2666666666666666,0.56,0.6519592047731791,2.009194411014646,6.493353818252247,0.100404078234668,4.730502599653378,6.357842266508102,44.00000000000001,2.7317463670396087,1.9558776143195364,2.0091944110146462,0.0,3.0,3.0,3.832099046500092,0.3333333333333333,4.0,0.1666666666666666,1.0,4.0,1.4,-0.1079545454545479,3.0,6.933333333333334,0.6914160776171183,2.0,2.5,0.6519592047731791,0.28,1.0,40.0,2.9853899163759947,1.684547140217137,21.946000098491417,11.750252020413203,50.29499077671581,10.0,FakeBrisbane,42.0,labeled,0.0429320919358277,0.0429320919358277,0.0651537335285505,10.0,324.0,683.0,1.0000000000000338,
vqe_real_amp_indep_none_10_s37.qasm,vqe_real_amp,indep,none,10,37,"[[0, 3], [0, 5], [1, 2], [1, 3], [1, 5], [2, 4], [2, 6], [2, 8], [3, 6], [4, 7], [4, 8], [5, 7], [6, 8], [7, 9], [8, 9]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.8706718585974904,2.068371757843747,5.689421108331691,0.1530334707203273,3.834669811320756,7.148345743900065,33.99999999999998,2.909278407526912,2.612015575792474,2.068371757843747,0.0,3.0,3.0,3.7007727610671193,0.3333333333333333,3.0,0.1333333333333333,1.0,4.0,0.4,-0.0465116279069772,2.0,7.0,0.6914160776171183,2.0,2.3,0.8706718585974904,0.217391304347826,1.0,40.0,2.6853651110282195,1.849009586423384,18.67245741450688,10.630022230213177,46.662391762012845,10.0,FakeBrisbane,42.0,labeled,0.0204167822395779,0.0204167822395779,0.0345290385553928,12.0,342.0,443.0,1.0000000000000342,
vqe_real_amp_indep_none_10_s38.qasm,vqe_real_amp,indep,none,10,38,"[[0, 2], [0, 4], [0, 7], [0, 8], [0, 9], [1, 3], [1, 6], [1, 8], [2, 3], [2, 9], [3, 4], [3, 5], [4, 6], [5, 7], [5, 8]]",10.0,23.0,85.0,45.0,0.3333333333333333,0.4,0.5294117647058824,0.2995169082125604,0.6086956521739131,0.995408274993607,2.0553058109623024,6.430780149162829,0.1547881053161475,3.8133555926544256,7.088408778675395,38.00000000000001,2.870080566882577,2.9862248249808285,2.055305810962302,0.0,3.0,3.0,3.6807155714527098,0.3333333333333333,3.0,0.1433333333333333,1.0,5.0,0.8,-0.3636363636363636,1.0,6.966666666666667,0.6914160776171183,2.0,2.3,0.995408274993607,0.217391304347826,1.0,40.0,3.070010296616456,1.6034773625234602,23.426924611271858,11.996102873456252,50.42454014612491,10.0,FakeBrisbane,42.0,labeled,0.0401407362128391,0.0401407362128391,0.0561249389946315,10.0,354.0,719.0,1.000000000000035,
vqe_real_amp_indep_none_10_s39.qasm,vqe_real_amp,indep,none,10,39,"[[0, 5], [0, 7], [0, 8], [1, 4], [1, 9], [2, 4], [2, 9], [3, 6], [4, 5], [4, 6], [4, 8], [5, 8], [6, 8], [6, 9], [8, 9]]",10.0,32.0,85.0,45.0,0.3333333333333333,0.6,0.5294117647058824,0.1840277777777778,0.4375,0.5377767440885778,1.9816637260969936,6.858309832147436,0.0784124306498693,5.164423076923078,6.030685260261262,50.000000000000014,2.649154312286652,1.6133302322657306,1.9816637260969936,0.0,3.0,3.0,3.9343408096776495,0.3333333333333333,4.0,0.21,1.0,5.0,2.0,-0.1571428571428589,4.0,9.966666666666669,0.6914160776171183,2.0,3.2,0.5377767440885778,0.28125,1.0,40.0,3.1605667797797983,1.6786240263736083,21.425991480310653,12.80696099136639,51.80985081862182,10.0,FakeBrisbane,42.0,labeled,0.0591897998360669,0.0591897998360669,0.0834553440702781,10.0,282.0,785.0,1.0000000000000262,
